work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Data Scientist,161900,USD,161900,US,0,US,M
2024,SE,FT,Data Analyst,142166,USD,142166,US,0,US,M
2024,SE,FT,Data Analyst,88854,USD,88854,US,0,US,M
2024,EN,FT,Other,137000,USD,137000,US,0,US,M
2024,EN,FT,Other,60400,USD,60400,US,0,US,M
2024,SE,FT,Data Architect,178090,USD,178090,US,100,US,M
2024,EX,FT,Other,257500,USD,257500,US,0,US,M
2024,EX,FT,Other,190000,USD,190000,US,0,US,M
2024,MI,FT,AI Engineer,176000,USD,176000,US,0,US,M
2024,MI,FT,AI Engineer,106500,USD,106500,US,0,US,M
2024,MI,FT,Other,125500,USD,125500,US,0,US,M
2024,MI,FT,Other,78000,USD,78000,US,0,US,M
2024,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2024,SE,FT,Data Engineer,96000,USD,96000,US,100,US,M
2024,EN,FT,Business Intelligence Analyst,192500,USD,192500,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Engineer,96600,USD,96600,US,0,US,M
2024,SE,FT,Data Engineer,195500,USD,195500,US,0,US,M
2024,SE,FT,Data Engineer,117300,USD,117300,US,0,US,M
2024,SE,FT,Data Engineer,156000,USD,156000,US,0,US,M
2024,SE,FT,Data Engineer,124000,USD,124000,US,0,US,M
2024,SE,FT,Data Architect,178090,USD,178090,US,0,US,M
2024,SE,FT,Data Architect,81978,USD,81978,US,0,US,M
2024,SE,FT,Data Engineer,142500,USD,142500,US,0,US,M
2024,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2024,SE,FT,Data Engineer,171210,USD,171210,CA,0,CA,M
2024,SE,FT,Data Engineer,92190,USD,92190,CA,0,CA,M
2024,SE,FT,Data Architect,59421,GBP,74276,GB,0,GB,M
2024,SE,FT,Data Architect,48350,GBP,60437,GB,0,GB,M
2024,MI,FT,Other,125000,USD,125000,CA,0,CA,M
2024,MI,FT,Other,90000,USD,90000,CA,0,CA,M
2024,MI,FT,Data Scientist,176000,USD,176000,US,100,US,M
2024,MI,FT,Data Scientist,72700,USD,72700,US,100,US,M
2024,MI,FT,Data Engineer,132600,USD,132600,US,0,US,M
2024,MI,FT,Data Engineer,80845,USD,80845,US,0,US,M
2024,EX,FT,Data Engineer,250000,USD,250000,US,0,US,M
2024,EX,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Other,79000,USD,79000,US,0,US,M
2024,MI,FT,Other,72000,USD,72000,US,0,US,M
2024,SE,FT,Data Scientist,230800,USD,230800,US,100,US,M
2024,SE,FT,Data Scientist,96200,USD,96200,US,100,US,M
2024,EN,FT,Data Scientist,187415,USD,187415,US,0,US,M
2024,EN,FT,Data Scientist,114080,USD,114080,US,0,US,M
2024,EN,FT,Other,187415,USD,187415,US,0,US,M
2024,EN,FT,Other,114080,USD,114080,US,0,US,M
2024,SE,FT,Data Engineer,277000,USD,277000,US,0,US,M
2024,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M
2024,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M
2024,MI,FT,Data Engineer,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Architect,193000,USD,193000,US,0,US,M
2024,SE,FT,Data Architect,84600,USD,84600,US,0,US,M
2024,SE,FT,AI Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,AI Engineer,96600,USD,96600,US,0,US,M
2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M
2024,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M
2024,SE,FT,Machine Learning Scientist,201000,USD,201000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,125500,USD,125500,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,187000,USD,187000,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,117000,USD,117000,US,100,US,M
2024,EN,FT,Data Analyst,61700,USD,61700,US,0,US,M
2024,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Science,292300,USD,292300,CA,0,CA,M
2024,SE,FT,Data Science,149700,USD,149700,CA,0,CA,M
2024,SE,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L
2024,SE,FT,Business Intelligence Engineer,65800,USD,65800,US,0,US,L
2024,MI,FT,Data Engineer,148000,USD,148000,US,0,US,M
2024,MI,FT,Data Engineer,118000,USD,118000,US,0,US,M
2024,SE,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Engineer,149076,USD,149076,US,0,US,M
2024,SE,FT,Data Engineer,82365,USD,82365,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Engineer,193000,USD,193000,US,0,US,M
2024,MI,FT,Data Engineer,128000,USD,128000,US,0,US,M
2024,SE,FT,ML Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,136000,USD,136000,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2024,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2024,MI,FT,Applied Scientist,210000,USD,210000,US,0,US,M
2024,MI,FT,Applied Scientist,160000,USD,160000,US,0,US,M
2024,EX,FT,Data Science,200000,USD,200000,US,0,US,M
2024,EX,FT,Data Science,160000,USD,160000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,208200,USD,208200,US,100,US,M
2024,MI,FT,Machine Learning Engineer,124900,USD,124900,US,100,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,255475,USD,255475,US,0,US,M
2024,SE,FT,Data Engineer,185800,USD,185800,US,0,US,M
2024,SE,FT,Data Analyst,113800,USD,113800,US,100,US,M
2024,SE,FT,Data Analyst,74400,USD,74400,US,100,US,M
2024,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,108500,USD,108500,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M
2024,SE,FT,Data Scientist,301126,USD,301126,US,100,US,M
2024,SE,FT,Data Scientist,210788,USD,210788,US,100,US,M
2024,EN,FT,Data Analyst,20000,USD,20000,Other,100,Other,M
2024,SE,FT,Data Analyst,147500,USD,147500,US,0,US,M
2024,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,EN,FT,Data Analyst,102927,USD,102927,Other,0,Other,M
2024,EN,FT,Data Analyst,95010,USD,95010,Other,0,Other,M
2024,EN,FT,Business Intelligence Analyst,157400,USD,157400,US,100,US,M
2024,EN,FT,Business Intelligence Analyst,98600,USD,98600,US,100,US,M
2024,EN,FT,Data Analyst,83000,USD,83000,US,100,US,M
2024,EN,FT,Data Analyst,64000,USD,64000,US,100,US,M
2024,SE,FT,ML Engineer,250000,USD,250000,US,100,US,M
2024,SE,FT,ML Engineer,190000,USD,190000,US,100,US,M
2024,SE,FT,ML Engineer,258750,USD,258750,US,0,US,M
2024,SE,FT,ML Engineer,191250,USD,191250,US,0,US,M
2024,EN,FT,ML Engineer,177100,USD,177100,US,0,US,M
2024,EN,FT,ML Engineer,130900,USD,130900,US,0,US,M
2024,EN,FT,Data Analyst,99200,USD,99200,US,100,US,M
2024,EN,FT,Data Analyst,69400,USD,69400,US,100,US,M
2024,MI,FT,Other,79500,USD,79500,US,100,US,M
2024,MI,FT,Other,57700,USD,57700,US,100,US,M
2024,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,206000,USD,206000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,97335,USD,97335,US,0,US,M
2024,MI,FT,Machine Learning Engineer,223900,USD,223900,US,100,US,M
2024,MI,FT,Machine Learning Engineer,140100,USD,140100,US,100,US,M
2024,SE,FT,Data Architect,75000,GBP,93750,GB,0,GB,M
2024,SE,FT,Data Architect,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Manager,144300,USD,144300,US,100,US,M
2024,SE,FT,Data Manager,104800,USD,104800,US,100,US,M
2024,MI,FT,Other,168000,USD,168000,US,100,US,L
2024,MI,FT,Other,78400,USD,78400,US,100,US,L
2024,SE,FT,Data Analyst,207300,USD,207300,US,0,US,M
2024,SE,FT,Data Analyst,114700,USD,114700,US,0,US,M
2024,SE,FT,Data Scientist,265000,USD,265000,US,100,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,120000,USD,120000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,306000,USD,306000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,151600,USD,151600,US,0,US,M
2024,EX,FT,Data Science,300000,USD,300000,US,100,US,M
2024,EX,FT,Data Science,220000,USD,220000,US,100,US,M
2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M
2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M
2024,MI,FT,Data Scientist,194000,USD,194000,US,0,US,M
2024,MI,FT,Data Scientist,125500,USD,125500,US,0,US,M
2024,SE,FT,Analytics Engineer,95000,GBP,118750,GB,0,GB,M
2024,SE,FT,Analytics Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,194500,USD,194500,US,0,US,M
2024,SE,FT,Data Engineer,147368,USD,147368,US,0,US,M
2024,MI,FT,Data Engineer,165000,USD,165000,US,0,US,M
2024,SE,FT,Data Manager,160500,USD,160500,US,100,US,M
2024,SE,FT,Data Manager,107000,USD,107000,US,100,US,M
2024,SE,FT,Analytics Engineer,500000,USD,500000,US,0,US,M
2024,SE,FT,Analytics Engineer,80000,USD,80000,US,0,US,M
2024,MI,FT,Other,241000,USD,241000,US,0,US,M
2024,MI,FT,Other,189000,USD,189000,US,0,US,M
2024,SE,FT,Research Scientist,200000,USD,200000,US,100,US,M
2024,SE,FT,Research Scientist,148500,USD,148500,US,100,US,M
2024,SE,FT,Research Engineer,273000,USD,273000,US,0,US,M
2024,SE,FT,Research Engineer,166500,USD,166500,US,0,US,M
2024,SE,FT,Data Analyst,106260,USD,106260,US,0,US,M
2024,SE,FT,Data Analyst,82000,USD,82000,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,115000,USD,115000,US,100,US,M
2024,MI,FT,Business Intelligence Analyst,100000,USD,100000,US,100,US,M
2024,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Engineer,233000,USD,233000,US,0,US,M
2024,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,202800,USD,202800,US,0,US,M
2024,SE,FT,Data Analyst,108200,USD,108200,US,0,US,M
2024,SE,FT,Data Scientist,214872,USD,214872,US,100,US,M
2024,SE,FT,Data Scientist,186846,USD,186846,US,100,US,M
2024,EN,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,EN,FT,Data Scientist,30000,GBP,37500,GB,0,GB,M
2024,SE,FT,Data Engineer,145360,USD,145360,US,100,US,M
2024,SE,FT,Data Engineer,107440,USD,107440,US,100,US,M
2024,SE,FT,Applied Scientist,212800,USD,212800,US,0,US,L
2024,SE,FT,Applied Scientist,115100,USD,115100,US,0,US,L
2024,SE,FT,Other,174000,USD,174000,US,0,US,M
2024,SE,FT,Other,116000,USD,116000,US,0,US,M
2024,MI,FT,Data Engineer,181700,USD,181700,US,0,US,M
2024,MI,FT,Data Engineer,64300,USD,64300,US,0,US,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,MI,FT,Data Engineer,185000,USD,185000,US,0,US,L
2024,MI,FT,Data Engineer,81000,USD,81000,US,0,US,L
2024,SE,FT,Other,96200,USD,96200,US,0,US,M
2024,SE,FT,Other,69800,USD,69800,US,0,US,M
2024,EN,FT,Data Analyst,77280,USD,77280,US,0,US,M
2024,EN,FT,Data Analyst,58000,USD,58000,US,0,US,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,SE,FT,Research Scientist,178200,USD,178200,US,0,US,M
2024,SE,FT,Research Scientist,74800,USD,74800,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,164500,USD,164500,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,67200,USD,67200,US,0,US,M
2024,SE,FT,Data Architect,165000,USD,165000,US,0,US,M
2024,EN,FT,Data Engineer,185000,USD,185000,US,0,US,L
2024,EN,FT,Data Engineer,81000,USD,81000,US,0,US,L
2024,MI,FT,Data Science,287800,USD,287800,US,0,US,M
2024,MI,FT,Research Engineer,250000,USD,250000,US,0,US,M
2024,MI,FT,Research Engineer,200000,USD,200000,US,0,US,M
2024,EN,Other,Data Scientist,291340,USD,291340,US,0,US,M
2024,EN,Other,Data Scientist,194240,USD,194240,US,0,US,M
2024,MI,FT,Applied Scientist,191070,USD,191070,US,0,US,M
2024,MI,FT,Applied Scientist,135900,USD,135900,US,0,US,M
2024,MI,FT,Other,38000,GBP,47500,GB,0,GB,M
2024,MI,FT,Other,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Research Engineer,282000,USD,282000,US,0,US,M
2024,SE,FT,Research Engineer,171000,USD,171000,US,0,US,M
2024,MI,FT,Data Engineer,152800,USD,152800,US,0,US,M
2024,MI,FT,Data Engineer,149282,USD,149282,US,0,US,M
2024,MI,FT,Data Scientist,228000,USD,228000,US,0,US,M
2024,MI,FT,Data Scientist,134000,USD,134000,US,0,US,M
2024,SE,FT,Data Engineer,78000,EUR,86666,Other,0,Other,M
2024,SE,FT,Data Engineer,54000,EUR,60000,Other,0,Other,M
2024,SE,FT,Applied Scientist,199500,USD,199500,US,0,US,M
2024,SE,FT,Applied Scientist,97400,USD,97400,US,0,US,M
2024,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2024,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M
2024,SE,FT,Data Engineer,205000,USD,205000,US,100,US,M
2024,EN,FT,Data Analyst,110000,USD,110000,US,100,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M
2024,SE,FT,Data Scientist,208500,USD,208500,US,0,US,M
2024,SE,FT,Data Scientist,174000,USD,174000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,138000,USD,138000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,110400,USD,110400,US,0,US,M
2024,SE,FT,Data Scientist,239000,USD,239000,US,100,US,M
2024,SE,FT,Data Scientist,159000,USD,159000,US,100,US,M
2024,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2024,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M
2024,EN,FT,Data Science,128750,USD,128750,US,0,US,M
2024,EN,FT,Data Science,61875,USD,61875,US,0,US,M
2024,SE,FT,Machine Learning Engineer,240000,USD,240000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,178000,USD,178000,CA,0,CA,M
2024,EN,FT,Research Analyst,91200,USD,91200,US,0,US,M
2024,EN,FT,Research Analyst,58200,USD,58200,US,0,US,M
2024,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M
2024,SE,FT,Data Engineer,94500,USD,94500,US,0,US,M
2024,MI,FT,Data Analyst,152300,USD,152300,US,0,US,M
2024,MI,FT,Data Analyst,76200,USD,76200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,336000,USD,336000,CA,100,CA,M
2024,SE,FT,Machine Learning Engineer,304000,USD,304000,CA,100,CA,M
2024,MI,FT,Data Analyst,70000,USD,70000,US,100,US,M
2024,MI,FT,Data Analyst,51000,USD,51000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,223000,USD,223000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M
2024,MI,FT,Data Engineer,155000,USD,155000,US,0,US,M
2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Other,245900,USD,245900,US,100,US,M
2024,SE,FT,Other,139000,USD,139000,US,100,US,M
2024,SE,FT,Data Scientist,213000,USD,213000,US,0,US,M
2024,SE,FT,Data Scientist,120700,USD,120700,US,0,US,M
2024,MI,FT,Data Engineer,81500,USD,81500,US,0,US,M
2024,EN,FT,Data Science,46000,USD,46000,US,0,US,M
2024,EN,FT,Data Science,40000,USD,40000,US,0,US,M
2024,SE,FT,Other,60000,GBP,75000,US,0,US,M
2024,SE,FT,Other,55000,GBP,68750,US,0,US,M
2024,EN,FT,Other,176627,USD,176627,US,0,US,M
2024,EN,FT,Other,106029,USD,106029,US,0,US,M
2024,EN,FT,Other,94250,USD,94250,US,100,US,M
2024,EN,FT,Other,65000,USD,65000,US,100,US,M
2024,MI,FT,Data Analyst,148017,USD,148017,US,0,US,M
2024,MI,FT,Data Analyst,87069,USD,87069,US,0,US,M
2024,MI,FT,Data Science,135800,USD,135800,US,100,US,M
2024,MI,FT,Data Science,95100,USD,95100,US,100,US,M
2024,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2024,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Architect,234000,USD,234000,US,0,US,M
2024,SE,FT,Data Architect,146000,USD,146000,US,0,US,M
2024,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,EN,FT,Data Analyst,43500,USD,43500,US,0,US,M
2024,EN,FT,Data Analyst,41000,USD,41000,US,0,US,M
2024,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M
2024,SE,FT,ML Engineer,211888,USD,211888,US,0,US,M
2024,SE,FT,ML Engineer,154100,USD,154100,US,0,US,M
2024,SE,FT,Data Analyst,185100,USD,185100,US,0,US,M
2024,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M
2024,SE,FT,Data Analyst,147000,USD,147000,US,100,US,M
2024,SE,FT,Data Analyst,92000,USD,92000,US,100,US,M
2024,SE,FT,Analytics Engineer,148500,USD,148500,US,0,US,M
2024,SE,FT,Analytics Engineer,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M
2024,MI,FT,ML Engineer,203000,USD,203000,US,100,US,M
2024,MI,FT,ML Engineer,135000,USD,135000,US,100,US,M
2024,SE,FT,Other,50000,USD,50000,Other,100,US,M
2024,SE,FT,Data Scientist,322100,USD,322100,US,100,US,M
2024,SE,FT,Data Scientist,173400,USD,173400,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,158900,USD,158900,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,132400,USD,132400,US,100,US,M
2024,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2024,SE,FT,Data Engineer,139800,USD,139800,US,0,US,M
2024,SE,FT,Data Engineer,172000,USD,172000,US,100,US,M
2024,SE,FT,Data Engineer,141000,USD,141000,US,100,US,M
2024,MI,FT,Other,140000,USD,140000,US,100,US,M
2024,MI,FT,Other,100000,USD,100000,US,100,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,100,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Scientist,240901,USD,240901,US,100,US,M
2024,SE,FT,Data Scientist,168630,USD,168630,US,100,US,M
2024,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,EX,FT,Other,312300,USD,312300,US,100,US,M
2024,EX,FT,Other,269000,USD,269000,US,100,US,M
2024,EX,FT,Data Engineer,273600,USD,273600,US,100,US,M
2024,EX,FT,Data Engineer,182400,USD,182400,US,100,US,M
2024,SE,FT,Data Architect,184000,USD,184000,US,0,US,M
2024,SE,FT,Data Architect,123000,USD,123000,US,0,US,M
2024,SE,FT,Research Engineer,250000,USD,250000,US,100,US,M
2024,SE,FT,Research Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,140000,USD,140000,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,100000,USD,100000,US,100,US,M
2024,SE,FT,Data Scientist,202500,USD,202500,US,0,US,M
2024,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M
2024,MI,FT,Data Engineer,159550,USD,159550,US,0,US,M
2024,MI,FT,Data Engineer,113000,USD,113000,US,0,US,M
2024,MI,FT,Data Science,75000,USD,75000,US,100,US,M
2024,MI,FT,Data Science,55000,USD,55000,US,100,US,M
2024,EX,FT,Data Engineer,253900,USD,253900,US,0,US,M
2024,EX,FT,Data Engineer,145100,USD,145100,US,0,US,M
2024,MI,FT,Research Scientist,138000,USD,138000,US,0,US,M
2024,MI,FT,Research Scientist,86000,USD,86000,US,0,US,M
2024,SE,FT,Research Scientist,179000,USD,179000,US,0,US,M
2024,SE,FT,Research Scientist,112000,USD,112000,US,0,US,M
2024,EN,FT,Other,105000,USD,105000,CA,0,CA,M
2024,EN,FT,Other,80800,USD,80800,CA,0,CA,M
2024,SE,FT,Data Engineer,120750,USD,120750,US,0,US,M
2024,SE,FT,Data Engineer,85000,USD,85000,US,0,US,M
2024,SE,FT,Data Architect,180000,USD,180000,US,100,US,M
2024,SE,FT,Data Architect,144000,USD,144000,US,100,US,M
2024,SE,FT,Data Analyst,144606,USD,144606,US,0,US,M
2024,SE,FT,Data Analyst,128539,USD,128539,US,0,US,M
2024,MI,FT,Other,79400,USD,79400,US,0,US,M
2024,MI,FT,Other,55600,USD,55600,US,0,US,M
2024,MI,FT,Data Engineer,131700,USD,131700,US,0,US,M
2024,MI,FT,Data Engineer,84000,USD,84000,US,0,US,M
2024,SE,FT,Data Science,206000,USD,206000,US,0,US,M
2024,SE,FT,Data Science,106605,USD,106605,US,0,US,M
2024,MI,FT,Data Analyst,179000,USD,179000,US,0,US,M
2024,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M
2024,SE,FT,Other,120750,USD,120750,US,0,US,M
2024,SE,FT,Other,85000,USD,85000,US,0,US,M
2024,SE,FT,Research Scientist,175000,USD,175000,US,0,US,M
2024,SE,FT,Research Scientist,118000,USD,118000,US,0,US,M
2024,SE,FT,Data Analyst,194000,USD,194000,US,0,US,M
2024,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M
2024,SE,FT,Other,142250,USD,142250,US,0,US,M
2024,SE,FT,Other,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Scientist,99000,USD,99000,US,0,US,M
2024,MI,FT,Data Scientist,87000,USD,87000,US,0,US,M
2024,EN,FT,Research Engineer,118400,USD,118400,US,0,US,M
2024,EN,FT,Research Engineer,64000,USD,64000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,72700,USD,72700,US,0,US,M
2024,SE,Other,Other,3000000,Other,36014,Other,100,Other,S
2024,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M
2024,EN,FT,Research Analyst,126225,USD,126225,US,0,US,M
2024,EN,FT,Research Analyst,61846,USD,61846,US,0,US,M
2024,SE,FT,Data Analyst,114200,USD,114200,US,0,US,M
2024,SE,FT,Data Analyst,92900,USD,92900,US,0,US,M
2024,SE,FT,Data Engineer,219700,USD,219700,US,0,US,M
2024,SE,FT,Data Engineer,137300,USD,137300,US,0,US,M
2024,MI,FT,Data Scientist,44263,GBP,55328,Other,0,Other,M
2024,MI,FT,Data Scientist,33966,GBP,42457,Other,0,Other,M
2024,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,MI,FT,Other,50000,EUR,55555,Other,0,Other,M
2024,MI,FT,Other,40000,EUR,44444,Other,0,Other,M
2024,SE,FT,Other,155000,USD,155000,US,100,US,M
2024,MI,FT,Other,128000,USD,128000,US,0,US,M
2024,MI,FT,Other,81500,USD,81500,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,95000,USD,95000,US,100,US,M
2024,MI,FT,Business Intelligence Analyst,68000,USD,68000,US,100,US,M
2024,EN,FT,Data Scientist,194500,USD,194500,US,0,US,M
2024,EN,FT,Data Scientist,125500,USD,125500,US,0,US,M
2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M
2024,MI,FT,Data Scientist,153000,USD,153000,US,0,US,M
2024,SE,FT,Data Architect,128000,USD,128000,US,0,US,M
2024,MI,FT,Data Scientist,130500,USD,130500,US,0,US,M
2024,MI,FT,Data Scientist,96000,USD,96000,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,105000,USD,105000,US,100,US,M
2024,SE,FT,Data Engineer,153000,USD,153000,US,100,US,M
2024,SE,FT,Data Engineer,122000,USD,122000,US,100,US,M
2024,SE,FT,Other,190000,USD,190000,US,100,US,M
2024,SE,FT,Other,126000,USD,126000,US,100,US,M
2024,MI,FT,Research Engineer,108100,USD,108100,US,0,US,M
2024,MI,FT,Research Engineer,60800,USD,60800,US,0,US,M
2024,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
2024,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M
2024,SE,FT,Data Scientist,208000,USD,208000,US,0,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2024,SE,FT,Research Engineer,485000,USD,485000,US,0,US,M
2024,SE,FT,Research Engineer,280000,USD,280000,US,0,US,M
2024,SE,FT,Other,240000,USD,240000,US,0,US,M
2024,SE,FT,Other,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Scientist,239000,USD,239000,US,0,US,M
2024,SE,FT,Data Scientist,177000,USD,177000,US,0,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2024,MI,FT,Data Scientist,177300,USD,177300,US,0,US,M
2024,MI,FT,Data Scientist,136300,USD,136300,US,0,US,M
2024,SE,FT,Data Scientist,250944,USD,250944,US,100,US,M
2024,SE,FT,Data Scientist,178538,USD,178538,US,100,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M
2024,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
